EXTraS_Ape_v0.OBS_ID,EXTraS_Ape_v0.XMM_RA,EXTraS_Ape_v0.XMM_DEC,EXTraS_Ape_v0.XMM_EP_8_FLUX,EXTraS_Ape_v0.XMM_EP_8_FLUX_ERR,main_id,ra,dec,otype,main_type,other_types,plx,plx_err,B,V,R,J,H,K,u,g,r,i,z,distance_pc,distance_ly,distance_cm,XLuminosity,VisibleLuminosity,name,class,id_type,scale,b1,b2,r1,r2,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22,flux_23,flux_24,flux_25,flux_26,flux_27,flux_28,flux_29,flux_30,flux_31,flux_32,flux_33,flux_34,flux_35,flux_36,flux_37,flux_38,flux_39,flux_40,flux_41,flux_42,flux_43,flux_44,flux_45,flux_46,flux_47,flux_48,flux_49,flux_50,flux_51,flux_52,flux_53,flux_54,flux_55,flux_56,flux_57,flux_58,flux_59,flux_60,flux_61,flux_62,flux_63,flux_64,flux_65,flux_66,flux_67,flux_68,flux_69,flux_70,flux_71,flux_72,flux_73,flux_74,flux_75,flux_76,flux_77,flux_78,flux_79,flux_80,flux_81,flux_82,flux_83,flux_84,flux_85,flux_86,flux_87,flux_88,flux_89,flux_90,flux_91,flux_92
770180201.0,260.218,57.9203,1.9269700039185186e-13,7.215860125132229e-15,SDSS J172052.51+575510.5,260.2187970303,57.9195945401,*,Star,Opt|*,0.0933,0.2813,,19.982,,,,,21.491,20.328,19.724,19.385,19.286,10718.113612004288,34957.7706323687,3.307264287245445e+22,2.648638093051479e+33,9.05284868102792e+32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770180201.0,260.345,57.8414,5.2728698821504286e-14,8.382759818324065e-15,[VV2006] J172122.8+575029,260.3451141826,57.8414992684,QSO,QSO,X|AGN|Opt|NIR|*|QSO,0.1119,0.1028,18.35,18.146,,16.642,16.463,15.858,18.181,18.061,18.01,17.812,17.774,8936.550491510277,29147.09562109026,2.7575313494191244e+22,5.0384602361521935e+32,1.470192337612398e+34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770180201.0,260.217,57.6995,4.657889742312737e-13,5.232069999147083e-14,[SSD2016] 50,260.216367341,57.6998716573,QSO,QSO,X|AG?|Opt|*|QSO,0.0178,0.3485,,19.52,,,,,20.086,19.849,19.897,19.72,19.118,56179.77528089887,183233.7078651685,1.7335267303370785e+23,1.7589769705843062e+35,2.452815380210168e+34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770180201.0,259.832,57.9952,6.439149886038056e-14,1.1348899793019174e-14,2MASS J17191999+5759430,259.8333096551,57.995308759,*,Star,X|Opt|NIR|*|MIR|RG*,0.0019,0.0966,19.042,18.412,17.731,16.536,15.739,15.779,20.64,18.837,18.028,17.682,17.493,526315.7894736842,1716610.5263157892,1.624040831578947e+24,2.1341860977654424e+36,4.525489028814007e+37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770180201.0,260.32,58.0207,7.848199866410718e-15,2.137700035907751e-15,TYC 3896-652-1,260.3208247201,58.0203278073,*,Star,X|Opt|NIR|*,3.345,0.014,11.64,11.22,,10.426,10.166,10.116,14.327,11.667,13.675,14.555,13.23,298.9536621823617,975.0553064275036,9.224746128550072e+20,8.392450034952445e+28,4.63352456010308e+33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770180201.0,259.864,58.0103,5.0780501866995706e-15,2.301690061419157e-15,[BFO2002] Dra 50105,259.8635675386,58.0095818048,V*,Variable*,V*|X|NIR|*,1.9253,0.3419,,18.961,,15.621,14.934,14.607,,,,,,519.3995740923492,1694.0528748766424,1.602699620838311e+21,1.6391214027622565e+29,6.519274098141448e+31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770180201.0,260.277,57.7053,6.288320084373196e-15,1.6922800102426097e-14,[BFO2002] Dra 91010,260.2790933775,57.7054851313,*,Star,NIR|*,2.2098,0.446,,22.368,,16.64,15.858,15.839,,,,,,452.5296406914653,1475.9525748936555,1.3963605665671102e+21,1.54077653340593e+29,1.669071048327113e+31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770180201.0,260.226,58.0123,3.161870018806028e-15,2.6991100852161118e-15,[BFO2002] Dra 31139,260.2244771581,58.01237011,*,Star,NIR|*,1.3933,0.2665,,21.016,,16.156,15.551,15.094,,,,,,717.7205196296562,2340.8885380033016,2.21465411612718e+21,1.948792916574448e+29,6.516365082547922e+31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770380201.0,173.643,0.640922,7.147089858957832e-14,4.460180055149143e-14,[VV2006] J113434.4+003823,173.6431675212,0.6398896758,QSO,QSO,Opt|*|QSO,0.038,0.471,,20.48,,,19.543,19.711,20.207,19.992,19.911,19.704,19.662,26315.78947368421,85830.52631578947,8.120204157894736e+22,5.922062728164468e+33,2.271880017111261e+34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770380201.0,173.608,0.73565,1.1604600405070407e-14,9.733430085686301e-15,UCAC4 454-050137,173.6085705528,0.7352488164,*,Star,NIR|*,1.9868,0.0195,13.414,12.754,12.74,11.551,11.252,11.154,,13.007,12.571,12.501,,503.3219247030401,1641.6146567344474,1.553089178578619e+21,3.517489760560684e+29,4.005029990976317e+33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770380201.0,173.507,0.536885,1.0003199914991427e-14,1.3034600390140693e-14,UCAC4 453-052247,173.5069593439,0.5367958003,V*,Variable*,V*|NIR|*,1.5913,0.0152,12.94,12.26,12.24,11.13,10.876,10.773,,12.55,12.1,12.05,,628.4170175328348,2049.6198077043928,1.939092301891536e+21,4.726566546393791e+29,9.515933893593284e+33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770380301.0,271.177,-34.2804,2.0096400468760413e-14,6.926259983982457e-15,TYC 7399-512-1,271.1768597648,-34.2802240909,*,Star,NIR|*,3.6044,0.0305,12.51,11.6,,10.489,10.186,10.124,,,,,,277.43868605038284,904.8829208744866,8.560863333703251e+20,1.8508160991284428e+29,5.18125624844221e+33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770380301.0,271.33,-34.3029,1.5062100804335947e-14,2.8557299076468687e-14,HD 321249,271.3292936092,-34.3026583955,*,Star,*,3.5749,0.1509,10.78,10.31,,,,,,,,,,279.7281042826373,912.3499958040784,8.631507398808358e+20,1.4101610281035154e+29,3.867183736558933e+33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770380301.0,271.047,-34.3256,5.750000153206987e-15,1.6479700438816664e-15,HD 321126,271.047311314,-34.3258268792,*,Star,NIR|*,2.9062,0.0184,11.26,10.72,,9.684,9.434,9.382,,,,,,344.0919413667332,1122.2765122840822,1.0617567889340033e+21,8.14568878623456e+28,1.818552307366169e+34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770380301.0,271.214,-34.3965,9.648380354485444e-15,5.226920038827777e-15,HD 164886,271.2131588543,-34.39661876,*,Star,UV|NIR|*,0.7619,0.0321,10.04,10.01,,9.997,10.032,10.028,,,,,,1312.5082031762695,4280.824255151594,4.0499771361071e+21,1.988700681723481e+30,4.628982567824692e+35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770380301.0,271.02,-34.2855,4.06799981951555e-15,2.283879923153714e-15,HD 321125,271.0191265852,-34.2854197592,*,Star,NIR|*,3.7997,0.0284,11.65,11.09,,10.054,9.78,9.735,,,,,,263.1786720004211,858.3730294496934,8.120845277258732e+20,3.3712678683986112e+28,7.56117574233371e+33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770580301.0,268.011,-31.047,1.2427599639479314e-14,9.901820235600454e-15,OGLE BLG-LPV-81475,268.0098914806,-31.0477757729,LP*,LongPeriodV*,NIR|*|LP*|LP?,0.6307,0.3511,,18.465,,10.253,9.047,8.584,,,,,,1585.5398763278895,5171.333439035991,4.892464848580942e+21,3.738114035341212e+30,9.019424151252314e+34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770580401.0,193.854,56.937,8.661250021227766e-14,9.174400198959724e-15,[VV2000] J125524.8+565612,193.8539414947,56.9370949478,QSO,QSO,X|Opt|*|QSO,0.1849,0.1797,19.77,19.51,,,,,19.345,19.342,19.115,19.064,19.112,5408.328826392644,17639.588967009193,1.6688359004867494e+22,3.0312217405921104e+32,4.599586450561752e+32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770580401.0,194.175,56.7889,4.240139868990495e-14,8.520620359720333e-15,[VV2006] J125642.1+564720,194.1753945785,56.7890326108,QSO,QSO,AGN|X|Opt|*|QSO,0.0728,0.3175,20.51,20.35,,,,,20.208,20.026,20.033,19.852,19.687,13736.263736263736,44801.64835164835,4.238568104395604e+22,9.572566196357952e+32,1.1535887062660658e+33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770580401.0,193.81,57.0115,1.1736700275392399e-14,4.763490102176584e-15,HD 112352,193.8108612613,57.0116908943,*,Star,X|Opt|NIR|*,3.9589,0.0145,9.71,9.29,,8.478,8.321,8.249,10.963,13.002,12.76,12.104,9.895,252.5954179191189,823.8551112682816,7.794280178837556e+20,8.959997828406382e+28,1.3062463732669573e+34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770580401.0,194.083,56.6759,7.142269902674775e-15,7.774380098024558e-15,LINEAR 8268341,194.0841385487,56.6763518675,EB*,EclBin,X|Opt|NIR|*|EB*|EB?,1.3136,0.0336,,14.9,,13.25,12.761,12.648,17.097,15.398,14.771,14.505,14.391,761.2667478684531,2482.917174177832,2.3490237362971985e+21,4.9524594972018455e+29,2.273366528529852e+33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770580501.0,194.059,56.8736,9.568240297297417e-13,2.165090074454992e-14,Z 294-4,194.0593088262,56.8736773261,Sy1,Seyfert1,X|Mas|AGN|Opt|G|gam|rG|NIR|IR|*|MIR|QSO|HI|Sy1|Rad,0.0121,0.0132,14.68,13.84,,11.024,9.889,8.951,15.212,14.539,13.714,12.985,13.058,82644.62809917355,269550.41322314047,2.5501467603305784e+23,7.819379422942711e+35,1.664874335605574e+38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764820101.0,293.818,22.0552,5.145199994142577e-15,3.658680041600856e-15,TYC 1613-596-1,293.8182507382,22.0551341375,*,Star,NIR|*|MIR,2.1559,0.0126,11.26,10.71,,9.617,9.441,9.384,,,,,,463.8434064659771,1512.8531007931722,1.4312711999628926e+21,1.3245122810314415e+29,3.360109895904408e+34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764820101.0,293.528,21.7399,6.092829962344587e-14,3.6820000444848933e-14,HD 344586,293.5285865466,21.7402275845,*,Star,NIR|*|MIR,4.8042,0.0175,10.11,9.64,,8.927,8.798,8.733,,,,,,208.15120103242995,678.8976312393322,6.422874942758419e+20,3.1585507138642108e+29,1.6816106208892967e+34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764910201.0,258.294,57.5741,1.4300599550029496e-13,1.4483599324217892e-14,2XMM J171310.4+573426,258.2939056649,57.5740683091,Sy1,Seyfert1,X|AGN|Opt|*|QSO|BiC|Sy1,0.0324,0.5212,19.79,19.22,,,,,19.384,18.874,18.12,17.69,17.452,30864.1975308642,100665.43209876544,9.523696234567904e+22,1.6299533662104257e+34,3.77638804269181e+34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764910201.0,258.598,57.7443,1.7652200502097512e-14,2.75769007916692e-14,HD 238668,258.5959558029,57.7447000495,*,Star,NIR|*,4.1875,0.0135,9.96,9.6,,8.777,8.586,8.55,,,,,,238.8059701492537,778.88,7.368782280597015e+20,1.2044815880830429e+29,2.390604692668509e+34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765000101.0,316.405,-51.8454,8.28748013140604e-14,9.432890090506263e-15,HD 200473B,316.4051702952,-51.8456171929,*,Star,*,9.9035,0.05,10.9,10.2,,,,,,,,,,100.97440298884234,329.33407381228864,3.115744514565558e+20,1.011011376226206e+29,4.904000430622992e+32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765000101.0,316.405,-51.8454,8.28748013140604e-14,9.432890090506263e-15,HD 200473,316.4049631453,-51.8457796854,**,**,X|NIR|*|**,10.33,3.09,10.274,9.689,9.66,8.123,7.797,7.71,,10.529,9.695,8.981,,96.8054211035818,315.7366892545982,2.987103175217812e+20,9.292505166597374e+28,2.42783492840105e+33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765000101.0,316.405,-51.8454,8.28748013140604e-14,9.432890090506263e-15,HD 200473A,316.4049492271,-51.8457915218,*,Star,*,10.1706,0.0399,10.67,9.88,,,,,,,,,,98.322616168171,320.68511198945976,3.0339189231707075e+20,9.586063593452556e+28,5.955015334424302e+32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765000101.0,316.214,-51.7339,3.1447998908749545e-14,4.754710182161819e-15,HD 200336,316.2138847626,-51.7337774658,*,Star,NIR|*,7.774,0.0159,9.48,9.03,,8.176,7.992,7.935,,,,,,128.63390789812195,419.5472086441986,3.969227656290199e+20,6.226082874230781e+28,1.1649637761203412e+34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765000101.0,316.47,-51.9182,1.3866600196647122e-14,1.238339976622569e-14,CD-52  9755,316.469760329,-51.9177525508,*,Star,NIR|*,2.3044,0.0163,10.969,10.463,,9.321,9.015,8.963,,11.057,10.35,10.134,,433.9524388127062,1415.36191633397,1.3390373112306894e+21,3.1243898267795025e+29,2.989566595107428e+34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765000101.0,316.299,-51.7235,9.915609931981754e-15,5.6765700199765636e-15,TYC 8433-667-1,316.299712484,-51.7235238768,*,Star,NIR|*,1.4278,0.0179,11.321,10.925,10.47,10.11,9.921,9.893,,11.227,10.844,10.793,,700.3782042302844,2284.3255357893263,2.1611413223140497e+21,5.819633465715605e+29,3.816736076538092e+34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765000301.0,315.492,-27.9379,7.865390400075244e-15,3.808770044689581e-15,TYC 6931-589-1,315.4910932113,-27.9377599134,*,Star,NIR|*,3.2164,0.0434,12.578,12.053,,10.938,10.696,10.617,,12.285,12.046,,,310.90660365626167,1014.0405422211168,9.593575363760728e+20,9.096852039062033e+28,3.927665668974173e+33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765000601.0,291.568,-53.7014,7.280010334799122e-14,6.5456101537499515e-15,CRTS J192616.3-534204,291.5677161356,-53.7013686562,EB*,EclBin,NIR|*|EB*,2.841,0.0192,15.195,14.263,13.923,12.208,11.615,11.491,,14.674,13.906,13.516,,351.98873636043646,1148.032382963745,1.0861237521999296e+21,1.079196386343604e+30,8.624810493460914e+32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765000701.0,196.747,-37.7453,3.7127798665354004e-13,5.8407001023858e-14,HD 113853,196.7463204622,-37.7444881456,PM*,HighPM*,X|PM*|NIR|*|MIR,16.6003,0.019,9.1,8.5,,7.384,7.139,7.053,,,,,,60.239875182978615,196.4759673017957,1.858808322741155e+20,1.6120491578970555e+29,4.363725141312191e+33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765000701.0,196.753,-37.5769,3.727479953928407e-14,4.1217399095573946e-14,TYC 7773-257-1,196.7529556761,-37.5768489469,PM*,HighPM*,PM*|NIR|*,3.1205,0.0145,13.03,11.86,,10.991,10.645,10.567,,,,,,320.46146450889285,1045.2042941836244,9.888407562890564e+20,4.5801309679273874e+29,5.0318915288461584e+33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765000801.0,9.98736,29.3705,4.712749830139418e-13,9.533689891141549e-14,HD   3702,9.9863237814,29.3707362,*,Star,NIR|*,3.628,0.0235,9.58,8.65,,6.979,6.563,6.442,,,,,,275.63395810363835,898.9966923925026,8.505175248070562e+20,4.284013036203743e+30,9.39498488000985e+34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765001101.0,24.2544,-9.20987,1.7137800781361762e-14,6.236269909764419e-15,V* GZ Cet,24.2544554588,-9.2096442022,CV*,CataclyV*,V*|PM*|Opt|CV*|NIR|*|CV?,3.3481,0.1481,,18.52,,16.928,16.022,15.296,18.993,18.71,18.446,18.058,17.892,298.6768615035393,974.1525044054836,9.216204952062364e+20,1.829233735965929e+29,1.4895390101315632e+31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765001101.0,24.4063,-9.40339,2.9856298639982515e-14,3.634799980532094e-14,HD  10009,24.407109274,-9.4038220821,SB*,SB*,UV|PM*|SB*|NIR|IR|*|MIR|**,22.9702,0.6299,6.77,6.24,,5.211,5.024,4.893,,,,,,43.53466665505743,141.99092737546908,1.343339448502843e+20,6.770447378966383e+27,1.795925092405817e+34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765001201.0,17.2287,-15.6352,1.4422099582286909e-12,5.899690187338019e-14,HD   6853,17.228445502,-15.6353335433,Ro*,RotV*,V*|Ro*|*|**,6.0189,0.0206,10.94,10.257,,,,,,,,,,166.14331522371197,541.88639120105,5.126647028526807e+20,4.7632698752140887e+30,1.2713277414682182e+33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765010501.0,220.681,22.42,1.46512996504998e-13,2.358749927691174e-14,SDSS J144243.56+222512.0,220.6815015675,22.4200190989,Sy1,Seyfert1,AGN|Opt|*|QSO|Sy1,0.1962,1.1318,20.53,19.98,,,,,20.247,19.876,19.214,18.814,18.566,5096.83995922528,16623.649337410803,1.572720479102956e+22,4.553958815238618e+32,3.3969177396777074e+32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765010501.0,220.749,22.3003,6.280300037615413e-14,1.7848200537960362e-14,SDSS J144259.84+221759.6,220.7493302605,22.2999067675,QSO,QSO,Opt|*|QSO,0.0804,0.2812,19.98,19.63,,,,,19.542,19.496,19.195,19.108,19.16,12437.810945273632,40566.66666666666,3.837907437810946e+22,1.1624632952588864e+33,2.378347388074621e+33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765010701.0,89.5459,-37.3642,1.3614100352696973e-13,2.7157499204099808e-14,HD  40612,89.5455927602,-37.3642180409,*,Star,NIR|*,8.2886,0.0109,9.83,9.35,,8.363,8.163,8.088,,,,,,120.6476365128007,393.4995053446903,3.7227970706753854e+20,2.371032672904332e+29,7.837358950045836e+33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765020101.0,291.05,-42.8833,8.265880113624696e-14,4.263529836795976e-14,HD 181924,291.048530149,-42.8833734618,*,Star,NIR|*|**,9.0618,0.0699,10.54,9.73,,8.442,8.143,8.017,,,,,,110.35335143128296,359.92407689421526,3.405148623893708e+20,1.2044010087231906e+29,4.870516215794824e+33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765020201.0,215.454,49.3477,8.480279737980989e-14,1.9145199409652785e-14,UCAC4 697-054028,215.4541552988,49.3478537418,*,Star,NIR|*,10.8606,0.0384,17.221,15.675,15.345,11.426,10.837,10.605,,16.425,15.06,13.588,,92.07594423880818,300.3112166915272,2.841166767950205e+20,8.602278425675947e+28,7.687595165534198e+31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765020201.0,215.491,49.3162,3.714070067120656e-13,1.0950300318194816e-13,SDSS J142157.84+491858.4,215.491008351,49.3162595469,QSO,QSO,Opt|*|MIR|QSO|Rad,0.2001,0.1058,18.87,18.57,,,,,18.757,18.414,18.173,18.084,17.95,4997.501249375312,16299.650174912542,1.542067756121939e+22,1.109856600892905e+33,7.449468378266739e+32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765020201.0,215.254,49.5897,3.405360100351176e-14,1.0408300198279374e-14,SDSS J142100.97+493523.2,215.2540973283,49.5898025546,QSO,QSO,X|AGN|Opt|*|QSO,0.0661,0.2636,20.36,20.17,,,,,19.938,19.905,19.862,19.487,19.459,15128.5930408472,49342.81391830559,4.668196036308623e+22,9.325477493751052e+32,1.8855436067834884e+33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765020201.0,215.814,49.5171,6.823540213765633e-14,1.0048099776272665e-13,TYC 3475-557-1,215.8149638638,49.517439215,Em*,EmLine*,Opt|NIR|*|Em*,8.0652,0.0116,11.85,10.96,,9.335,8.904,8.794,,,,,,123.98948569161334,404.3991469523384,3.825915761543421e+20,1.2551349603128187e+29,2.2356279322293083e+33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
